Año,Municipio,Area Sembrada,Area Cosechada,Produccion (ton),Rendimiento (ha/ton)
2019,VELEZ,314.0,272.0,360.0,1.32
2019,VILLANUEVA,104.0,88.0,100.0,1.1400000000000001
2019,ZAPATOCA,816.0,752.0,978.0,1.3
2020,AGUADA,111.0,100.0,123.0,1.23
2020,ALBANIA,315.0,266.0,329.0,1.24
2020,ARATOCA,1620.0,1324.0,1611.0,1.22
2020,BARBOSA,591.0,500.0,615.0,1.23
2020,BARICHARA,522.0,450.0,525.0,1.17
2020,BETULIA,376.0,328.0,396.0,1.21
2020,BOLIVAR,166.0,151.0,182.0,1.21
2020,BUCARAMANGA,572.0,478.0,579.0,1.21
2020,CABRERA,10.0,10.0,12.0,1.2
2020,CAPITANEJO,7.0,4.0,5.0,1.25
2020,CEPITA,88.0,77.0,47.5,0.62
2020,CHARALA,1233.0,991.0,1212.0,1.22
2020,CHARTA,134.0,115.0,69.0,0.6
2020,CHIMA,962.0,746.0,911.0,1.22
2020,CHIPATA,114.0,101.0,122.0,1.21
2020,CONFINES,2141.0,1592.0,992.5,0.62
2020,CONTRATACION,310.0,276.0,328.0,1.19
2020,COROMORO,1531.0,1212.0,1494.0,1.23
2020,CURITI,1962.0,1635.0,996.5,0.61
2020,EL CARMEN DE CHUCURI,646.0,528.0,648.0,1.23
2020,EL GUACAMAYO,40.0,39.0,22.9,0.59
2020,EL PEÑON,7.0,7.0,8.75,1.25
2020,EL PLAYON,1033.0,767.0,939.0,1.22
2020,ENCINO,434.0,370.0,451.0,1.22
2020,ENCISO,63.0,50.0,62.5,1.25
2020,FLORIAN,405.0,345.0,422.0,1.22
2020,FLORIDABLANCA,571.0,442.0,526.0,1.19
2020,GALAN,800.0,728.0,170.8,0.23
2020,GAMBITA,117.0,86.0,104.0,1.21
2020,GIRON,85.0,82.0,97.5,1.19
2020,GUACA,117.0,109.0,130.0,1.19
2020,GUADALUPE,1301.0,1071.0,1307.0,1.22
2020,GUAPOTA,352.0,297.0,349.0,1.18
2020,GUAVATA,388.0,316.0,196.0,0.62
2020,GUEPSA,145.0,142.0,173.03,1.22
2020,HATO,590.0,492.0,610.0,1.24
2020,JESUS MARIA,381.0,308.0,378.0,1.23
2020,JORDAN,69.0,58.0,70.0,1.21
2020,LA BELLEZA,202.0,202.0,282.8,1.4
2020,LA PAZ,35.0,34.0,40.2,1.18
2020,LANDAZURI,18.0,18.0,21.96,1.22
2020,LEBRIJA,42.0,38.0,8.89,0.23
2020,LOS SANTOS,122.0,122.0,112.24,0.92
2020,MALAGA,16.0,16.0,20.0,1.25
2020,MATANZA,1162.0,938.0,572.18,0.61
2020,MOGOTES,1389.0,1166.0,1423.0,1.22
2020,MOLAGAVITA,110.0,98.0,116.5,1.19
2020,OCAMONTE,1566.0,1308.0,1700.4,1.3
2020,OIBA,1697.0,1327.0,1643.0,1.24
2020,ONZAGA,110.0,97.0,117.0,1.21
2020,PALMAS DEL SOCORRO,820.0,663.0,820.0,1.24
2020,PARAMO,2379.0,1799.0,2227.0,1.24
2020,PIEDECUESTA,936.0,735.0,445.0,0.61
2020,PINCHOTE,1795.0,1490.0,921.0,0.62
2020,PUENTE NACIONAL,1074.0,837.0,1024.0,1.22
2020,RIONEGRO,1290.0,1095.0,1299.0,1.19
2020,SAN ANDRES,850.0,768.0,898.0,1.17
2020,SAN BENITO,197.0,168.0,203.0,1.21
2020,SAN GIL,2578.0,2193.0,530.0,0.24
2020,SAN JOAQUIN,76.0,70.0,42.0,0.6
2020,SAN JOSE DE MIRANDA,32.0,32.0,37.0,1.16
2020,SAN MIGUEL,64.0,42.0,53.0,1.26
2020,SAN VICENTE DE CHUCURI,2008.0,1647.0,1003.5,0.61
2020,SANTA BARBARA,226.0,187.0,227.0,1.21
2020,SANTA HELENA DEL OPON,9.0,9.0,11.25,1.25
2020,SIMACOTA,800.0,688.0,416.0,0.6
