Año,Municipio,Area Sembrada,Area Cosechada,Produccion (ton),Rendimiento (ha/ton)
2019,PIENDAMO,7829.0,6125.0,8078.0,1.32
2019,POPAYAN,3447.0,2913.0,1818.0,0.62
2019,PURACE,387.0,380.0,494.0,1.3
2019,ROSAS,1365.0,1344.0,2016.0,1.5
2019,SAN SEBASTIAN,312.0,307.0,460.5,1.5
2019,SANTANDER DE QUILICHAO,3662.0,3137.0,3911.0,1.25
2019,SILVIA,300.0,200.0,200.0,1.0
2019,SOTARA,892.0,792.0,1014.0,1.28
2019,SUAREZ,3420.0,2880.0,3741.0,1.3
2019,SUCRE,1548.0,1255.0,1642.0,1.31
2019,TIMBIO,4127.0,3435.0,4577.0,1.33
2019,TORIBIO,2386.0,2175.0,1274.0,0.59
2019,TOTORO,758.0,647.0,816.0,1.26
2020,ALMAGUER,1109.0,983.0,393.2,0.4
2020,ARGELIA,1475.0,1333.0,1606.0,1.2
2020,BALBOA,3365.0,3165.0,3798.0,1.2
2020,BOLIVAR,2758.0,2729.0,4093.5,1.5
2020,BUENOS AIRES,1872.0,1704.0,962.5,0.56
2020,CAJIBIO,6873.0,5922.0,6927.0,1.17
2020,CALDONO,4789.0,3929.0,2426.5,0.62
2020,CALOTO,2065.0,1907.0,2162.0,1.13
2020,CORINTO,1686.0,1580.0,1841.0,1.17
2020,EL TAMBO,8155.0,6942.0,8395.0,1.21
2020,FLORENCIA,1067.0,937.0,1094.0,1.17
2020,INZA,5095.0,4404.0,5190.0,1.18
2020,JAMBALO,1100.0,977.0,1164.0,1.19
2020,LA SIERRA,1852.0,1579.0,413.28,0.26
2020,LA VEGA,3309.0,2960.0,1950.0,0.66
2020,MERCADERES,933.0,836.0,920.0,1.1
2020,MIRANDA,610.0,556.0,671.0,1.21
2020,MORALES,6828.0,5943.0,7068.0,1.19
2020,PAEZ,5242.0,4154.0,5058.0,1.22
2020,PATIA,1847.55,1606.67,2892.01,1.8
2020,PIENDAMO,7721.0,6239.0,7608.0,1.22
2020,POPAYAN,3379.0,3043.0,3511.0,1.15
2020,PURACE,360.0,353.0,458.9,1.3
2020,ROSAS,1303.84,1086.24,384.53,0.35
2020,SAN SEBASTIAN,338.0,285.0,432.6,1.52
2020,SANTANDER DE QUILICHAO,3644.0,3298.0,3801.0,1.15
2020,SILVIA,315.0,300.0,300.0,1.0
2020,SOTARA,893.0,835.0,989.0,1.18
2020,SUAREZ,3376.0,3039.0,3650.0,1.2
2020,SUCRE,1576.0,1322.0,1599.0,1.21
2020,TIMBIO,4094.0,3456.0,4258.0,1.23
2020,TORIBIO,2370.0,2205.0,2388.0,1.08
2020,TOTORO,779.0,677.0,789.0,1.17
2021,ALMAGUER,2233.26,1977.4,1799.43,0.91
2021,ARGELIA,2709.12,2306.02,1475.85,0.64
2021,BALBOA,7087.44,6331.44,6331.44,1.0
2021,BOLIVAR,5576.96,4983.28,6229.1,1.25
2021,BUENOS AIRES,3779.18,3527.96,4162.99,1.18
2021,CAJIBIO,14258.04,12239.26,15299.08,1.25
2021,CALDONO,9961.24,8286.46,11849.64,1.43
2021,CALOTO,4150.38,3870.7,5264.15,1.3599999999999999
2021,CORINTO,3421.4,3150.36,3339.38,1.06
2021,EL TAMBO,16530.48,14313.14,20467.79,1.43
2021,FLORENCIA,2148.18,1850.4,1850.4,1.0
2021,INZA,10497.78,9043.38,8862.51,0.98
2021,JAMBALO,2244.16,1993.1,1335.38,0.67
2021,LA SIERRA,3800.02,3282.68,4694.23,1.43
2021,LA VEGA,6724.4,6068.62,3337.74,0.55
2021,MERCADERES,1915.82,1712.46,1712.46,1.0
2021,MIRANDA,1261.44,1200.14,1476.17,1.23
2021,MORALES,13648.18,12031.9,16122.75,1.34
2021,PAEZ,10630.28,8639.44,13045.55,1.51
2021,PATIA,3666.08,3095.34,4209.66,1.3599999999999999
2021,PIENDAMO,15415.98,12287.8,12779.31,1.04
2021,POPAYAN,6868.68,6093.46,5545.05,0.91
2021,PURACE,726.42,613.36,1005.91,1.6400000000000001
2021,ROSAS,2652.06,2270.74,3292.57,1.45
2021,SAN SEBASTIAN,744.64,646.18,865.88,1.34
2021,SANTA ROSA,94.0,0.0,0.0,0.0
2021,SANTANDER DE QUILICHAO,7430.1,6719.54,6719.54,1.0
2021,SILVIA,670.0,630.0,573.3,0.91
2021,SOTARA,1790.98,1647.78,2240.98,1.3599999999999999
2021,SUAREZ,6214.44,5573.6,6521.11,1.17
2021,SUCRE,3257.9,2770.26,3019.58,1.09
2021,TIMBIO,8202.3,6770.3,10223.15,1.51
2021,TORIBIO,4778.62,4478.98,5598.73,1.25
2021,TOTORO,1674.64,1420.12,1292.31,0.91
2022,ALMAGUER,1153.74,1008.83,844.61,0.84
2022,ARGELIA,1352.0,1162.51,1180.18,1.02
2022,BALBOA,3610.71,3256.29,2490.67,0.76
2022,BOLIVAR,2812.58,2498.58,2631.77,1.05
2022,BUENOS AIRES,1935.22,1763.16,980.21,0.56
2022,CAJIBIO,7267.57,6245.99,6813.32,1.09
2022,CALDONO,5120.51,4330.75,4888.74,1.13
2022,CALOTO,2027.06,1843.65,2225.69,1.21
2022,CORINTO,1799.15,1644.45,2066.64,1.26
2022,EL TAMBO,8348.56,7194.96,9936.61,1.38
2022,FLORENCIA,1072.17,937.15,729.88,0.78
2022,INZA,5456.19,4693.08,3940.47,0.84
2022,JAMBALO,1153.99,1015.15,567.63,0.56
2022,LA SIERRA,1951.08,1631.67,2003.13,1.23
2022,LA VEGA,3333.37,2900.89,1396.23,0.48
2022,MERCADERES,960.7,853.06,723.26,0.85
2022,MIRANDA,680.18,636.11,585.75,0.92
2022,MORALES,6704.72,5711.59,4341.77,0.76
2022,PAEZ,5704.04,4751.35,4788.59,1.01
2022,PATIA,1822.3,1500.65,1664.75,1.11
2022,PIENDAMO,7692.63,6144.89,6052.64,0.98
2022,POPAYAN,3459.77,2903.68,2593.06,0.89
2022,PURACE,366.65,300.73,113.49,0.38
2022,ROSAS,1330.17,1128.76,1252.49,1.11
2022,SAN SEBASTIAN,392.79,336.5,449.78,1.34
2022,SANTA ROSA,47.0,0.0,0.0,0.0
2022,SANTANDER DE QUILICHAO,3892.95,3423.9,1642.23,0.48
2022,SILVIA,340.0,335.0,335.0,1.0
2022,SOTARA,903.69,773.63,933.06,1.21
2022,SUAREZ,3077.7,2630.86,2768.37,1.05
2022,SUCRE,1700.75,1435.8,1337.33,0.93
2022,TIMBIO,4149.58,3392.69,3406.19,1.0
2022,TORIBIO,2334.82,2150.27,1800.25,0.84
2022,TOTORO,890.47,751.48,568.99,0.76
2023,ALMAGUER,1198.06,1031.57,741.06,0.72
2023,ARGELIA,1340.04,1178.73,1522.28,1.29
2023,BALBOA,3475.06,3099.79,1894.52,0.61
2023,BOLIVAR,2755.99,2412.93,2406.23,1.0
2023,BUENOS AIRES,1974.7,1705.8,1803.99,1.06
