Año,Municipio,Area Sembrada,Area Cosechada,Produccion (ton),Rendimiento (ha/ton)
2022,PUEBLO RICO,616.3,484.05,574.33,1.19
2022,QUINCHIA,3185.21,2628.15,3040.0,1.16
2022,SANTA ROSA DE CABAL,4517.44,3409.92,3717.73,1.09
2022,SANTUARIO,5651.3,4101.59,3197.1,0.78
2023,APIA,4245.9,3429.64,3920.0,1.1400000000000001
2023,BALBOA,1973.76,1461.82,1432.5,0.98
2023,BELEN DE UMBRIA,6734.78,5118.15,5302.98,1.04
2023,DOS QUEBRADAS,974.77,813.64,944.14,1.16
2023,GUATICA,2345.95,2011.22,2037.21,1.01
2023,LA CELIA,3479.75,2619.04,2880.94,1.1
2023,LA VIRGINIA,33.57,30.21,32.7,1.08
2023,MARSELLA,3442.64,2522.42,3000.23,1.19
2023,MISTRATO,1767.48,1459.45,1202.44,0.82
2023,PEREIRA,3233.46,2434.66,2248.73,0.92
2023,PUEBLO RICO,603.43,499.89,465.87,0.93
2023,QUINCHIA,3123.54,2588.28,2757.95,1.07
2023,SANTA ROSA DE CABAL,4427.49,3441.32,3249.36,0.94
2023,SANTUARIO,5626.17,4079.22,2869.94,0.7
