Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
SUCRE,PEPINO COHOMBRO,2011,4.0,40.0,10.0
SUCRE,PEPINO COHOMBRO,2016,6.0,33.0,5.5
SUCRE,PEPINO COHOMBRO,2017,6.0,28.0,4.67
SUCRE,PEPINO COHOMBRO,2023,5.0,10.0,2.0
SUCRE,PIÑA,2010,1.0,1.25,1.25
SUCRE,PIÑA,2020,30.5,836.5,27.43
SUCRE,PIÑA,2023,32.5,1142.5,35.15
SUCRE,PLATANO,2014,1407.4,6881.1,4.89
SUCRE,PLATANO,2015,1363.8,6686.95,4.9
SUCRE,TABACO NEGRO,2012,751.25,1020.7,1.3599999999999999
SUCRE,TABACO NEGRO,2013,965.0,2163.65,2.24
SUCRE,TABACO NEGRO,2018,804.0,2146.0,2.67
SUCRE,YUCA,2010,16271.7,161592.8,9.93
SUCRE,YUCA,2011,16209.3,166778.75,10.29
SUCRE,YUCA,2016,11194.65,86996.55,7.77
SUCRE,YUCA,2017,12334.5,101270.7,8.21
SUCRE,YUCA,2020,14969.0,139302.0,9.31
SUCRE,YUCA,2023,14692.0,138898.0,9.45
SUCRE,YUCA INDUSTRIAL,2022,5905.0,99737.0,16.89
SUCRE,ZAPOTE,2010,79.0,1975.0,25.0
SUCRE,ZAPOTE,2011,75.0,1500.0,20.0
SUCRE,ZAPOTE,2020,60.0,420.0,7.0
SUCRE,ZAPOTE,2023,47.25,330.75,7.0
