Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
CUNDINAMARCA,CAFE,2016,33214.17,31413.34,0.95
CUNDINAMARCA,CAFE,2020,25551.0,27899.88,1.09
CUNDINAMARCA,CAFE,2023,25461.99,22931.5,0.9
CUNDINAMARCA,CALABACIN,2012,40.0,1128.0,28.2
CUNDINAMARCA,CALABACIN,2013,39.0,1684.0,43.18
CUNDINAMARCA,CALABACIN,2018,20.0,200.0,10.0
CUNDINAMARCA,CALABAZA,2018,187.0,4127.23,22.07
CUNDINAMARCA,CALABAZA,2019,602.5,9596.6,15.93
CUNDINAMARCA,CAÑA MIEL,2022,81.5,23216.0,284.86
CUNDINAMARCA,CAÑA PANELERA,2019,36658.3,1926902.5,52.56
CUNDINAMARCA,CAUCHO,2007,143.0,201.0,1.41
CUNDINAMARCA,CAUCHO,2009,30.0,23.3,0.78
CUNDINAMARCA,CAUCHO,2016,246.0,223.45,0.91
CUNDINAMARCA,CAUCHO,2017,261.6,274.2,1.05
CUNDINAMARCA,CEBOLLA DE BULBO,2022,2599.0,49310.0,18.97
CUNDINAMARCA,CEBOLLA DE RAMA,2010,44.3,663.3,14.97
CUNDINAMARCA,CEBOLLA DE RAMA,2011,39.5,324.5,8.22
CUNDINAMARCA,CEBOLLA DE RAMA,2020,49.5,512.0,10.34
CUNDINAMARCA,CEBOLLA DE RAMA,2023,40.4,866.8,21.46
CUNDINAMARCA,CHIRIMOYA,2018,53.5,836.0,15.63
CUNDINAMARCA,CHIRIMOYA,2019,22.5,225.0,10.0
CUNDINAMARCA,CLAVEL,2008,20.0,60.0,3.0
CUNDINAMARCA,CLAVEL,2014,102.0,2377.4,23.31
CUNDINAMARCA,CLAVEL,2015,112.0,2719.96,24.29
CUNDINAMARCA,COCCULUS,2017,77.0,385.0,5.0
CUNDINAMARCA,COLIFLOR,2006,0.0,0.0,0.0
CUNDINAMARCA,COLIFLOR,2007,58.0,1420.0,24.48
CUNDINAMARCA,COLIFLOR,2009,134.34,4175.2,31.08
CUNDINAMARCA,COLIFLOR,2017,104.8,2106.0,20.1
CUNDINAMARCA,CURUBA,2010,83.84,854.02,10.19
CUNDINAMARCA,CURUBA,2011,45.84,464.08,10.12
CUNDINAMARCA,CURUBA,2020,76.5,1205.0,15.75
CUNDINAMARCA,CURUBA,2023,31.49,411.48,13.07
CUNDINAMARCA,FEIJOA,2013,8.47,64.97,7.67
CUNDINAMARCA,FEIJOA,2018,54.7,357.82,6.54
CUNDINAMARCA,FEIJOA,2019,60.8,564.7,9.29
CUNDINAMARCA,FIQUE,2021,3.0,3.99,1.33
