Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
VALLE DEL CAUCA,FRIJOL LADERA,2011,2674.5,2667.53,1.0
VALLE DEL CAUCA,FRIJOL LADERA,2016,1991.45,2059.97,1.03
VALLE DEL CAUCA,FRIJOL LADERA,2017,2012.06,2430.71,1.21
VALLE DEL CAUCA,FRIJOL PLANA,2012,53.0,121.0,2.2800000000000002
VALLE DEL CAUCA,FRIJOL PLANA,2013,71.23,153.17,2.15
VALLE DEL CAUCA,GIRASOL,2009,0.0,0.0,0.0
VALLE DEL CAUCA,GRANADILLA,2012,164.5,1868.7,11.36
VALLE DEL CAUCA,GRANADILLA,2013,181.5,2084.0,11.48
VALLE DEL CAUCA,GRANADILLA,2018,205.3,2114.6,10.3
VALLE DEL CAUCA,GRANADILLA,2019,265.52,2972.44,11.19
VALLE DEL CAUCA,GUANABANA,2019,372.94,4453.1,11.94
VALLE DEL CAUCA,GUAYABA,2021,1814.58,26247.36,14.46
VALLE DEL CAUCA,GUAYABA PERA,2012,331.0,3972.0,12.0
VALLE DEL CAUCA,GUAYABA PERA,2013,33.4,400.8,12.0
VALLE DEL CAUCA,HELICONIA,2009,14.5,14.5,1.0
VALLE DEL CAUCA,HORTALIZAS VARIAS,2010,0.0,0.0,0.0
VALLE DEL CAUCA,HORTALIZAS VARIAS,2011,0.5,3.0,6.0
VALLE DEL CAUCA,HORTALIZAS VARIAS,2016,24.0,233.5,9.73
VALLE DEL CAUCA,HORTALIZAS VARIAS,2017,31.0,329.5,10.63
VALLE DEL CAUCA,HORTALIZAS VARIAS,2020,57.9,605.12,10.45
VALLE DEL CAUCA,HORTALIZAS VARIAS,2023,66.4,316.9,4.77
VALLE DEL CAUCA,LECHUGA,2014,88.9,1223.2,13.76
VALLE DEL CAUCA,LECHUGA,2021,298.6,6088.8,20.39
VALLE DEL CAUCA,LIMA TAHITI,2011,0.0,0.0,0.0
VALLE DEL CAUCA,LIMON,2008,182.0,3334.0,18.32
VALLE DEL CAUCA,LIMON PAJARITO,2021,0.0,0.0,0.0
VALLE DEL CAUCA,LIMON TAHITI,2021,699.35,10115.24,14.46
VALLE DEL CAUCA,LULO,2010,907.8,7055.8,7.77
VALLE DEL CAUCA,LULO,2011,792.5,5413.9,6.83
VALLE DEL CAUCA,LULO,2016,1092.1,13631.2,12.48
VALLE DEL CAUCA,MACADAMIA,2010,36.0,266.0,7.39
VALLE DEL CAUCA,MACADAMIA,2011,9.0,45.0,5.0
VALLE DEL CAUCA,MACADAMIA,2016,42.0,174.0,4.14
VALLE DEL CAUCA,MACADAMIA,2020,32.0,137.0,4.28
VALLE DEL CAUCA,MACADAMIA,2023,45.62,254.74,5.58
VALLE DEL CAUCA,MAIZ TECNIFICADO,2010,20273.37,121188.84,5.98
VALLE DEL CAUCA,MAIZ TECNIFICADO,2011,17837.4,108971.48,6.11
VALLE DEL CAUCA,MAIZ TECNIFICADO,2016,16158.4,113074.05,7.0
VALLE DEL CAUCA,MAIZ TECNIFICADO,2020,13798.69,95566.01,6.93
VALLE DEL CAUCA,MANGO,2020,192.0,2215.6,11.54
VALLE DEL CAUCA,MANGO,2023,197.45,2369.75,12.0
VALLE DEL CAUCA,MANGO KENT,2020,20.0,200.0,10.0
VALLE DEL CAUCA,MANGO KENT,2023,136.0,1369.0,10.07
VALLE DEL CAUCA,MARACUYA,2010,950.38,19539.5,20.56
VALLE DEL CAUCA,MARACUYA,2011,640.9,12102.2,18.88
VALLE DEL CAUCA,MARACUYA,2016,500.2,9740.8,19.47
VALLE DEL CAUCA,MARACUYA,2020,615.31,12371.76,20.11
VALLE DEL CAUCA,MARACUYA,2023,666.91,11020.56,16.52
VALLE DEL CAUCA,MELON,2020,142.2,3578.1,25.16
VALLE DEL CAUCA,MORA,2012,500.4,2344.95,4.6899999999999995
VALLE DEL CAUCA,MORA,2013,490.5,3353.75,6.84
VALLE DEL CAUCA,MORA,2018,541.2,3987.9,7.37
VALLE DEL CAUCA,MORA,2019,520.75,5108.63,9.81
VALLE DEL CAUCA,MORERA,2007,14.0,120.4,8.6
VALLE DEL CAUCA,MORERA,2009,23.0,196.0,8.52
VALLE DEL CAUCA,NARANJA,2009,254.7,2943.5,11.56
VALLE DEL CAUCA,PAPA,2010,64.3,1724.4,26.82
VALLE DEL CAUCA,PAPA,2011,320.0,5551.0,17.35
VALLE DEL CAUCA,PAPA,2020,542.0,8911.5,16.44
VALLE DEL CAUCA,PAPA,2023,542.0,9223.0,17.02
VALLE DEL CAUCA,PAPA CRIOLLA,2012,260.0,3900.0,15.0
VALLE DEL CAUCA,PATILLA,2012,7.0,195.0,27.86
VALLE DEL CAUCA,PATILLA,2013,17.0,469.0,27.59
VALLE DEL CAUCA,PATILLA,2022,71.54,1418.2,19.82
VALLE DEL CAUCA,PEPINO COHOMBRO,2009,271.6,6126.7,22.56
VALLE DEL CAUCA,PIMENTON,2008,610.7,10290.23,16.85
VALLE DEL CAUCA,PIMENTON,2015,441.3,7895.16,17.89
VALLE DEL CAUCA,PIÑA,2007,1134.5,80445.0,70.91
VALLE DEL CAUCA,PIÑA,2016,2258.5,139688.0,61.85
VALLE DEL CAUCA,PIÑA,2017,2284.7,142373.0,62.32
VALLE DEL CAUCA,PITAHAYA,2021,226.6,1798.29,7.9399999999999995
VALLE DEL CAUCA,RABANO,2009,51.6,128.8,2.5
VALLE DEL CAUCA,ROMERO,2021,0.06,1.5,25.0
VALLE DEL CAUCA,SABILA,2017,185.5,2766.0,14.91
VALLE DEL CAUCA,SOYA,2008,4983.0,11943.7,2.4
VALLE DEL CAUCA,SOYA,2014,2626.53,7102.29,2.7
VALLE DEL CAUCA,SOYA,2015,4556.8,11441.28,2.51
VALLE DEL CAUCA,STEVIA,2021,3.0,3.99,1.33
VALLE DEL CAUCA,TABACO RUBIO,2008,84.0,216.3,2.58
VALLE DEL CAUCA,TABACO RUBIO,2010,130.64,312.61,2.39
VALLE DEL CAUCA,TABACO RUBIO,2011,190.4,429.25,2.25
VALLE DEL CAUCA,TABACO RUBIO,2016,8.0,16.0,2.0
VALLE DEL CAUCA,TE,2010,55.0,134.2,2.44
VALLE DEL CAUCA,TE,2011,55.0,134.2,2.44
VALLE DEL CAUCA,TE,2016,54.0,129.6,2.4
VALLE DEL CAUCA,TE,2017,55.0,132.0,2.4
VALLE DEL CAUCA,TE,2020,69.3,170.1,2.45
VALLE DEL CAUCA,TE,2023,90.3,225.75,2.5
VALLE DEL CAUCA,TOMATE DE ARBOL,2008,264.0,2546.0,9.64
VALLE DEL CAUCA,TOMATE DE ARBOL,2015,142.8,933.2,6.54
VALLE DEL CAUCA,TOMATE INVERNADERO,2018,48.05,1928.47,40.13
VALLE DEL CAUCA,TOMATE INVERNADERO,2022,421.15,19923.57,47.31
VALLE DEL CAUCA,YUCA,2009,799.82,11411.6,14.27
VALLE DEL CAUCA,ZANAHORIA,2014,148.5,1403.75,9.45
VALLE DEL CAUCA,ZANAHORIA,2015,210.0,2042.0,9.72
VALLE DEL CAUCA,ZAPOTE,2007,64.0,1458.6,22.79
VALLE DEL CAUCA,ZAPOTE,2009,55.0,685.0,12.45
VALLE DEL CAUCA,ZAPOTE,2016,32.28,249.54,7.73
VALLE DEL CAUCA,ZAPOTE,2017,24.0,166.75,6.95
