Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
BOLIVAR,ARROZ SECANO MANUAL,2010,7634.0,13846.0,1.81
BOLIVAR,ARROZ SECANO MANUAL,2011,11094.0,20625.0,1.8599999999999999
BOLIVAR,ARROZ SECANO MANUAL,2020,12193.0,42546.24,3.49
BOLIVAR,ARROZ SECANO MANUAL,2023,11817.5,36290.29,3.07
BOLIVAR,ARROZ SECANO MECANIZADO,2006,0.0,0.0,0.0
BOLIVAR,ARROZ SECANO MECANIZADO,2007,7007.0,28419.0,4.06
BOLIVAR,ARROZ SECANO MECANIZADO,2009,8762.0,35049.0,4.0
BOLIVAR,ARROZ SECANO MECANIZADO,2016,14811.74,60351.72,4.07
BOLIVAR,ARROZ SECANO MECANIZADO,2017,18346.56,76265.31,4.16
BOLIVAR,CAÑA PANELERA,2019,1128.0,86839.5,76.99
BOLIVAR,CAUCHO,2012,6.0,6.0,1.0
BOLIVAR,CILANTRO,2019,3.0,3.0,1.0
BOLIVAR,CIRUELA,2021,60.0,439.8,7.33
BOLIVAR,COCO,2008,501.0,2782.0,5.55
BOLIVAR,COL,2016,5.0,12.5,2.5
BOLIVAR,EUCALIPTO BABY BLUE,2018,0.0,0.0,0.0
BOLIVAR,FRIJOL,2022,4221.8,5178.14,1.23
BOLIVAR,GUAYABA,2009,410.0,3509.0,8.56
BOLIVAR,GUAYABA,2019,27.5,317.0,11.53
BOLIVAR,HIGUERILLA,2013,0.0,0.0,0.0
BOLIVAR,LIMON,2008,29.0,514.0,17.72
BOLIVAR,LIMON PAJARITO,2021,182.75,1765.37,9.66
BOLIVAR,MAIZ BLANCO TECNIFICADO,2023,27401.7,67495.73,2.46
BOLIVAR,MAIZ FORRAJERO,2016,140.0,260.0,1.8599999999999999
BOLIVAR,MANGO,2010,1082.0,14575.0,13.47
BOLIVAR,MANGO,2011,1169.0,16125.0,13.79
BOLIVAR,MANGO,2020,1747.0,26485.8,15.16
BOLIVAR,MANGO,2023,2591.91,37017.56,14.28
BOLIVAR,MELON,2008,371.0,2660.0,7.17
BOLIVAR,MELON,2015,885.0,5885.0,6.65
BOLIVAR,ÑAME,2009,18924.5,208004.5,10.99
BOLIVAR,ÑAME DIAMANTE,2022,3200.0,31500.0,9.84
BOLIVAR,NARANJA,2009,1036.0,17685.0,17.07
BOLIVAR,NARANJA VALENCIA,2022,79.86,509.14,6.38
BOLIVAR,NISPERO,2012,20.0,300.0,15.0
BOLIVAR,NISPERO,2022,14.0,94.0,6.71
BOLIVAR,PALMA DE ACEITE,2008,9064.43,37390.04,4.12
BOLIVAR,PALMA DE ACEITE,2015,31013.0,95968.7,3.09
BOLIVAR,PAPAYA HAWAIANA,2022,11.0,458.0,41.64
BOLIVAR,PATILLA,2012,75.0,840.0,11.2
BOLIVAR,PATILLA,2013,314.0,3459.0,11.02
BOLIVAR,PATILLA,2018,388.0,4890.45,12.6
BOLIVAR,PATILLA,2022,744.7,10383.0,13.94
BOLIVAR,PIÑA,2007,350.0,6300.0,18.0
BOLIVAR,PIÑA,2009,190.0,2280.0,12.0
