Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
NORTE DE SANTANDER,REPOLLO,2023,127.5,1515.5,11.89
NORTE DE SANTANDER,SACHA INCHI,2019,2.0,6.0,3.0
NORTE DE SANTANDER,TANGELO,2023,25.5,388.0,15.22
NORTE DE SANTANDER,TOMATE,2008,1916.2,68368.2,35.68
NORTE DE SANTANDER,TOMATE,2014,2833.0,116881.0,41.26
NORTE DE SANTANDER,TOMATE,2015,2418.5,98559.0,40.75
NORTE DE SANTANDER,TOMATE DE ARBOL,2020,167.0,1893.6,11.34
NORTE DE SANTANDER,TOMATE DE ARBOL,2023,185.0,2203.0,11.91
NORTE DE SANTANDER,TOMATE INVERNADERO,2020,15.5,1897.5,122.42
NORTE DE SANTANDER,TOMATE INVERNADERO,2023,383.0,28866.0,75.37
NORTE DE SANTANDER,UCHUVA,2012,30.5,305.0,10.0
NORTE DE SANTANDER,UCHUVA,2022,94.0,1226.9,13.05
NORTE DE SANTANDER,UVA,2012,6.0,60.0,10.0
NORTE DE SANTANDER,YUCA,2008,9282.25,129135.5,13.91
NORTE DE SANTANDER,YUCA,2014,9469.25,125326.8,13.24
NORTE DE SANTANDER,YUCA,2015,8929.5,115567.75,12.94
NORTE DE SANTANDER,ZAPOTE,2014,29.0,282.0,9.72
NORTE DE SANTANDER,ZAPOTE,2015,34.0,330.0,9.71
NORTE DE SANTANDER,ZAPOTE,2021,46.2,441.0,9.55
NORTE DE SANTANDER,ACELGA,2018,1.0,16.0,16.0
NORTE DE SANTANDER,ACELGA,2019,2.0,16.0,8.0
NORTE DE SANTANDER,AGUACATE,2012,167.5,1776.3,10.6
NORTE DE SANTANDER,AGUACATE,2013,200.0,2246.0,11.23
NORTE DE SANTANDER,AGUACATE,2018,599.5,7672.7,12.8
NORTE DE SANTANDER,AGUACATE,2019,1002.1,10330.25,10.31
NORTE DE SANTANDER,AHUYAMA,2006,0.0,0.0,0.0
NORTE DE SANTANDER,AHUYAMA,2009,11.0,171.0,15.55
NORTE DE SANTANDER,AJI,2016,80.0,400.0,5.0
NORTE DE SANTANDER,AJI,2017,111.0,531.8,4.79
NORTE DE SANTANDER,AJO,2006,0.0,0.0,0.0
NORTE DE SANTANDER,AJO,2007,13.5,135.0,10.0
NORTE DE SANTANDER,AJO,2009,7.0,69.0,9.86
NORTE DE SANTANDER,AJO,2016,31.5,262.55,8.33
NORTE DE SANTANDER,AJO,2017,22.0,212.2,9.65
NORTE DE SANTANDER,APIO,2020,104.0,1352.0,13.0
NORTE DE SANTANDER,APIO,2023,108.0,1404.0,13.0
NORTE DE SANTANDER,ARRACACHA,2012,872.5,13087.0,15.0
NORTE DE SANTANDER,ARRACACHA,2013,841.5,11737.0,13.95
NORTE DE SANTANDER,ARRACACHA,2022,668.8,8989.93,13.44
NORTE DE SANTANDER,ARROZ RIEGO,2014,29717.56,161797.16,5.44
NORTE DE SANTANDER,ARROZ RIEGO,2015,26008.49,118376.93,4.55
NORTE DE SANTANDER,ARROZ RIEGO,2021,64071.92,410407.14,6.41
NORTE DE SANTANDER,ARVEJA,2014,500.0,976.72,1.95
NORTE DE SANTANDER,ARVEJA,2021,1224.0,2257.24,1.8399999999999999
NORTE DE SANTANDER,CAFE,2014,23724.2,15108.55,0.64
NORTE DE SANTANDER,CAFE,2015,22940.64,20267.64,0.88
NORTE DE SANTANDER,CAFE,2021,40160.14,41481.9,1.03
NORTE DE SANTANDER,CAÑA AZUCARERA,2007,608.0,55245.2,90.86
NORTE DE SANTANDER,CAÑA AZUCARERA,2011,239.0,19332.5,80.89
NORTE DE SANTANDER,CAÑA PANELERA,2009,9598.0,45631.7,4.75
NORTE DE SANTANDER,CAUCHO,2015,0.0,0.0,0.0
NORTE DE SANTANDER,CEBOLLA DE BULBO,2012,3042.5,51080.5,16.79
NORTE DE SANTANDER,CEBOLLA DE BULBO,2013,3107.0,61942.2,19.94
NORTE DE SANTANDER,CEBOLLA DE BULBO,2018,1707.0,35756.0,20.95
NORTE DE SANTANDER,CEBOLLA DE BULBO,2019,4202.0,84115.1,20.02
NORTE DE SANTANDER,CEBOLLA DE RAMA,2007,97.0,1237.0,12.75
NORTE DE SANTANDER,CEBOLLA DE RAMA,2010,111.5,1361.0,12.21
NORTE DE SANTANDER,CEBOLLA DE RAMA,2011,103.5,1277.35,12.34
NORTE DE SANTANDER,CEBOLLA DE RAMA,2016,277.0,4069.4,14.69
NORTE DE SANTANDER,CEBOLLA DE RAMA,2017,560.5,9392.0,16.76
NORTE DE SANTANDER,CILANTRO,2012,227.5,2355.5,10.35
NORTE DE SANTANDER,CILANTRO,2022,330.6,3239.74,9.8
NORTE DE SANTANDER,CIMARRON,2010,20.0,200.0,10.0
NORTE DE SANTANDER,CIMARRON,2011,20.0,200.0,10.0
NORTE DE SANTANDER,COLIFLOR,2008,49.0,882.0,18.0
NORTE DE SANTANDER,CURUBA,2014,235.0,2675.0,11.38
NORTE DE SANTANDER,CURUBA,2021,505.5,6005.96,11.88
NORTE DE SANTANDER,DURAZNO,2012,569.4,7644.0,13.42
NORTE DE SANTANDER,DURAZNO,2013,700.5,9476.7,13.53
NORTE DE SANTANDER,DURAZNO,2018,724.9,9946.5,13.72
NORTE DE SANTANDER,DURAZNO,2022,852.8,12544.4,14.71
NORTE DE SANTANDER,ESPINACA,2014,10.0,108.6,10.86
NORTE DE SANTANDER,ESPINACA,2015,2.5,3.0,1.2
