Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
CESAR,MORA,2017,305.5,1896.0,6.21
CESAR,ÑAME,2008,203.0,3045.0,15.0
CESAR,ÑAME ESPINO,2021,54.0,546.0,10.11
CESAR,NISPERO,2020,8.0,80.0,10.0
CESAR,NISPERO,2023,8.0,168.0,21.0
CESAR,PALMA DE ACEITE,2013,44922.0,155449.16,3.46
CESAR,PALMA DE ACEITE,2018,81760.46,249474.08,3.05
CESAR,PALMA DE ACEITE,2019,88802.0,334139.87,3.76
CESAR,PAPA CHINA,2021,2548.0,24230.14,9.51
CESAR,PATILLA,2010,458.0,4724.0,10.31
CESAR,PATILLA,2011,243.0,2580.0,10.62
CESAR,PATILLA,2016,1280.0,11441.33,8.94
CESAR,PATILLA,2020,934.0,11524.0,12.34
CESAR,PATILLA,2023,839.1,10759.4,12.82
CESAR,PIMENTON,2006,0.0,0.0,0.0
CESAR,PIMENTON,2009,30.0,240.0,8.0
CESAR,PIMENTON,2018,181.46,710.06,3.91
CESAR,PIMENTON,2019,310.0,2559.0,8.25
CESAR,PIÑA,2015,260.0,5200.0,20.0
CESAR,RUDA,2023,1.5,4.5,3.0
CESAR,SACHA INCHI,2021,10.0,4.0,0.4
CESAR,TOMATE,2021,1025.0,21492.0,20.97
CESAR,TOMATE DE ARBOL,2018,380.0,3032.0,7.98
CESAR,TOMATE DE ARBOL,2019,286.0,2300.0,8.04
CESAR,TOMATE INVERNADERO,2023,9.4,1316.0,140.0
CESAR,ZANAHORIA,2017,20.0,20.0,1.0
